task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Entire script,2024-05-28T14:25:19,feature extraction,88675430-19ea-4924-b549-3894bc6052c5,243.63709688186646,0.0024872113485476495,1.0208673801132793e-05,62.5,0.0,141.20075082778934,0.004229808615313636,0,0.009556018455974423,0.01378582707128806,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353355407715,machine,N
