Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0140.c1.txt,1573.58,933.55,472.89,403.59,78,0,8
0165.c1.txt,1742.49,816.41,580.83,284.32,52,0,6
0200.c1.txt,1177.65,1021.64,649.22,508.3,79,0,10
0219.c1.txt,1379.31,974.8,563.66,484.08,72,0,6
0238.c1.txt,1092.9,1163.15,398.13,288.84,61,0,3
0501.c1.txt,1231.93,1025.46,461.11,426.7,54,0,6
0502.c1.txt,1321.84,1219.67,434.23,408.68,40,0,26
