Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0195.a4.txt,1600.0,1131.71,380.49,321.95,17,0,22
0196.a4.txt,1243.2,1204.35,582.75,419.58,16,0,15
0197.a4.txt,1392.93,1216.22,478.17,405.41,33,0,5
0198.a4.txt,1128.4,1147.86,428.02,359.92,27,0,23
0199.a4.txt,1642.62,954.5,732.52,410.65,29,0,7
0200.a4.txt,1476.44,1308.9,554.97,649.21,6,0,6
0202.a4.txt,1391.59,1467.1,366.77,194.17,7,0,12
0204.a4.txt,1480.19,1083.92,536.13,372.96,31,0,4
0205.a4.txt,1405.49,1066.24,533.12,468.5,36,0,9
0206.a4.txt,1150.08,1044.05,636.22,424.14,9,0,19
0208.a4.txt,1021.28,1397.16,510.64,574.47,38,0,4
0213.a4.txt,1732.37,1068.46,508.3,487.55,4,1,11
0214.a4.txt,1243.12,1309.13,550.06,605.06,12,0,6
0215.a4.txt,1728.3,948.55,586.82,313.5,12,0,11
0216.a4.txt,1447.03,1300.6,473.73,292.85,51,0,13
0218.a4.txt,1243.63,1172.27,621.81,214.07,29,2,1
0219.a4.txt,1228.81,1197.03,773.31,625.0,24,0,6
0222.a4.txt,1678.83,1220.02,604.8,427.53,5,0,5
0223.a4.txt,1367.27,1377.25,459.08,389.22,14,0,11
0224.a4.txt,1319.57,1125.7,669.17,368.98,35,0,11
0227.a4.txt,1744.19,1124.03,410.85,325.58,35,0,10
0234.a4.txt,1634.41,989.25,752.69,526.88,10,0,11
0235.a4.txt,1463.41,1166.49,657.48,296.92,22,0,14
0237.a4.txt,1495.23,1208.91,731.71,466.6,6,0,1
0238.a4.txt,1480.08,1309.3,474.38,313.09,30,0,1
1003.a4.txt,1897.36,1057.54,622.08,295.49,7,0,4
1005.a4.txt,1560.64,983.88,483.46,390.16,28,0,4
1006.a4.txt,1931.17,841.3,803.06,458.89,21,0,1
1008.a4.txt,1620.55,998.02,711.46,553.36,20,2,3
1009.a4.txt,1698.11,1054.38,566.04,377.36,19,0,5
1010.a4.txt,1691.82,818.11,746.62,468.63,45,0,3
1012.a4.txt,1733.07,956.18,776.89,358.57,19,0,5
1013.a4.txt,1406.1,1081.61,668.63,304.82,24,0,0
1014.a4.txt,1387.76,1275.51,571.43,387.76,28,0,3
1017.a4.txt,1525.68,1049.85,755.29,543.81,5,0,19
1018.a4.txt,1501.62,1209.42,641.23,430.19,33,0,7
1021.a4.txt,1643.84,1013.7,821.92,452.05,31,0,0
1022.a4.txt,1503.89,1175.45,553.15,466.72,13,0,11
1023.a4.txt,1687.96,821.17,839.42,474.45,29,1,4
1032.a4.txt,1161.42,1279.53,679.13,551.18,38,1,1
1034.a4.txt,1520.34,1124.2,674.52,578.16,34,0,5
1036.a4.txt,1548.97,1150.34,626.42,501.14,26,0,2
1043.a4.txt,1356.93,1052.11,766.96,481.81,46,0,1
1048.a4.txt,1433.72,1316.5,532.01,568.08,39,0,3
1049.a4.txt,1369.29,1296.68,809.13,497.93,24,0,3
1050.a4.txt,1544.12,1200.98,784.31,404.41,18,0,4
1052.a4.txt,1366.34,1128.71,613.86,465.35,39,0,1
1055.a4.txt,1472.28,1003.82,602.29,420.65,32,3,2
1057.a4.txt,1322.53,1194.54,511.95,409.56,13,0,24
1060.a4.txt,1664.92,931.94,1015.71,335.08,23,0,0
1061.a4.txt,1440.76,1165.88,559.24,369.67,30,0,4
1064.a4.txt,1568.12,1045.42,616.97,437.02,30,0,2
1065.a4.txt,1326.53,1190.48,714.29,399.66,43,0,1
1066.a4.txt,1714.0,963.49,750.51,294.12,27,0,2
1067.a4.txt,1445.52,992.45,604.1,431.5,13,5,0
1068.a4.txt,2134.29,959.23,671.46,239.81,17,0,6
1070.a4.txt,1238.94,1250.0,387.17,674.78,11,0,5
1072.a4.txt,1575.06,926.99,738.31,410.17,27,0,3
1074.a4.txt,1389.65,1044.5,744.78,454.13,31,0,3
1076.a4.txt,1553.4,1050.31,591.35,291.26,28,1,1
1077.a4.txt,1888.51,1001.14,910.13,580.2,18,0,6
1081.a4.txt,1563.94,1103.96,607.18,257.59,39,0,3
1088.a4.txt,1246.14,1246.14,442.84,329.56,39,0,1
1090.a4.txt,1490.51,1165.31,686.54,406.5,17,0,6
1094.a4.txt,1185.19,1185.19,571.43,592.59,28,2,1
1095.a4.txt,1528.09,1146.07,685.39,584.27,28,0,0
1098.a4.txt,1384.78,1099.37,560.25,486.26,23,0,5
1099.a4.txt,1459.35,1165.52,656.22,254.65,24,0,7
1100.a4.txt,1424.08,1109.95,617.8,429.32,6,0,23
1102.a4.txt,1405.94,1099.01,801.98,425.74,17,1,6
1103.a4.txt,1544.8,1040.16,566.43,494.34,20,0,7
1104.a4.txt,1628.6,983.12,685.2,337.64,51,0,4
1112.a4.txt,1449.14,1142.03,614.2,537.43,30,0,1
1121.a4.txt,1570.4,1092.06,568.59,541.52,36,0,3
2000.a4.txt,1780.54,952.38,641.82,445.13,38,0,2
2005.a4.txt,1627.3,1119.86,507.44,533.68,32,0,11
2007.a4.txt,1406.88,1113.36,475.71,445.34,10,1,17
2008.a4.txt,1304.91,1214.47,788.11,503.88,31,0,1
2011.a4.txt,1789.08,922.79,790.96,376.65,29,0,2
2012.a4.txt,1627.91,1021.59,664.45,290.7,31,0,4
2014.a4.txt,1360.07,1063.64,671.32,401.05,41,0,1
2015.a4.txt,1578.95,1041.89,601.5,494.09,18,1,8
2017.a4.txt,1665.03,1067.58,626.84,430.95,19,0,0
2018.a4.txt,1759.26,1028.81,740.74,442.39,22,0,3
2019.a4.txt,1536.08,1278.35,484.54,412.37,28,0,1
2020.a4.txt,1381.78,1248.72,552.71,388.95,38,0,1
2021.a4.txt,1421.52,1273.45,473.84,414.61,13,0,4
2022.a4.txt,1476.25,1232.35,500.64,359.44,24,0,2
2024.a4.txt,1342.08,1231.08,554.99,494.45,39,0,1
2028.a4.txt,1725.96,1125.0,668.27,346.15,28,1,3
2030.a4.txt,1396.55,1267.24,482.76,422.41,37,0,2
2031.a4.txt,1587.9,982.99,652.17,472.59,37,0,8
2032.a4.txt,1597.86,1016.82,519.88,412.84,43,0,1
2034.a4.txt,1457.01,1138.54,469.75,469.75,14,0,27
2035.a4.txt,1460.56,1148.98,379.75,447.91,3,0,9
2036.a4.txt,1170.83,1199.62,642.99,412.67,39,0,0
2038.a4.txt,1745.04,982.24,626.96,417.97,27,0,3
2039.a4.txt,1690.14,967.14,610.33,507.04,24,0,3
2040.a4.txt,1400.0,1270.0,440.0,350.0,16,0,9
2042.a4.txt,1463.41,1043.9,653.66,273.17,44,0,0
2044.a4.txt,1655.54,1094.79,707.61,307.08,23,1,3
2046.a4.txt,1407.91,1051.11,723.24,424.3,30,0,3
2048.a4.txt,1684.7,1035.55,734.16,332.3,33,0,4
2049.a4.txt,1882.18,897.99,560.34,301.72,15,0,35
2050.a4.txt,1440.16,1085.19,699.8,212.98,31,0,1
2055.a4.txt,1455.3,977.13,582.12,353.43,39,0,0
2056.a4.txt,1305.16,1230.05,676.06,572.77,46,0,0
2057.a4.txt,1677.35,1132.48,608.97,555.56,37,0,1
2058.a4.txt,1483.61,926.23,983.61,401.64,37,0,9
2059.a4.txt,1520.47,1003.9,614.04,389.86,25,0,4
2061.a4.txt,1317.31,1019.23,730.77,355.77,23,1,10
2062.a4.txt,1229.43,1219.75,609.87,416.26,35,0,1
2064.a4.txt,1425.51,1189.71,535.91,353.7,42,0,0
2065.a4.txt,1054.1,1184.7,569.03,410.45,14,0,8
2066.a4.txt,1682.93,1109.76,731.71,451.22,53,0,3
2067.a4.txt,1290.66,1101.78,577.12,430.22,34,0,1
2069.a4.txt,1384.3,1363.64,578.51,485.54,21,0,2
2071.a4.txt,1130.74,1154.3,612.49,447.59,45,0,0
2072.a4.txt,1699.03,1184.47,650.49,485.44,9,0,17
2074.a4.txt,1449.0,1267.87,600.57,371.78,20,0,3
2075.a4.txt,1418.62,1035.68,522.19,443.86,48,0,4
2076.a4.txt,1445.54,1178.22,594.06,455.45,35,0,1
3001.a4.txt,1493.82,1303.52,504.28,485.25,27,0,0
3003.a4.txt,1812.82,1121.42,716.69,328.84,27,0,0
3020.a4.txt,1424.12,1205.82,509.36,561.33,15,0,0
3026.a4.txt,1540.7,1199.13,625.0,399.71,16,0,0
3037.a4.txt,1447.37,1094.5,657.89,400.72,50,1,10
3042.a4.txt,1289.34,1350.25,558.38,598.98,15,0,0
3062.a4.txt,1732.42,960.55,771.87,488.85,16,0,4
3065.a4.txt,1389.76,1274.82,449.32,658.31,11,0,6
4023.a4.txt,1301.83,1137.9,617.16,559.31,26,1,0
4028.a4.txt,1453.61,1298.97,525.77,505.15,18,0,3
4030.a4.txt,1348.31,1367.04,449.44,561.8,17,0,0
4031.a4.txt,1273.82,1223.67,391.17,491.47,34,0,0
4034.a4.txt,1390.59,1380.37,613.5,541.92,10,0,4
4045.a4.txt,1520.08,1080.31,564.05,564.05,34,0,0
5009.a4.txt,1414.47,1019.74,697.37,322.37,39,0,1
