timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-28T14:25:19,feature extraction,88675430-19ea-4924-b549-3894bc6052c5,243.63997864723208,0.0024872376284621,1.020865968825038e-05,62.5,0.0,141.20075082778934,0.0042298572469088,0,0.0095561154856465,0.0137859727325554,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.5353355407715,machine,N,1.0
2024-05-31T00:39:19,feature extraction,b142b0e1-4221-45b7-a76e-326dd08f21f7,182.90468668937683,0.0018805606599947675,1.02816428273841e-05,62.5,0.0,141.20075225830078,0.003198132485979133,0,0.007225221392208004,0.010423353878187139,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.35,3.10.12,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.5557,55.4308,376.53533935546875,machine,N,1.0
